1021025 2 2002 3 358 2 12 1 1 28.2 2345 33.16 -0.195294002 0.02659582 0.047261007 -0.2355 -69.69 -5.473
1021026 2 2002 3 358 2 12 1 1 22.5 2411 37.38 -0.173027302 0.026832982 0.062362863 -5.86 -2.213 -1.246
1021028 1 2002 3 360 2 12 1 1 22.9 2439 45.95 0.083037281 0.043219494 0.007001907 -8.404 -277.4 4.562
1021029 2 2002 3 360 2 12 1 1 29.8 2586 40.2 0.104082966 0.058161987 -0.005585652 1.609 181.1 0.7417
1021030 2 2002 3 361 2 3 1 1 20.6 2421 38.73 0.021190917 -0.001013721 0.00309913 -8.839 -14.53 -0.7055
1021031 1 2002 4 362 1 3 1 3 36.7 2945 42.03 0.100185848 0.067783434 0.018836474 0.8822 160.2 1.079
1021032 1 2002 4 363 2 4 1 3 34.1 3071 42.99 -0.00961253 -0.107716093 -0.176964106 1.179 265.4 0.807
1021033 2 2002 4 363 2 4 1 3 35.6 2868 38.04 -0.012216452 -0.113441503 -0.184248629 5.798 363.5 -2.118
1021034 1 2002 4 364 2 4 1 1 30.8 2754 42 -0.181292194 0.078197784 0.019782932 -2.032 69.53 0.5704
1021035 2 2002 4 364 2 4 1 1 27.8 2342 38.6 0.126386278 0.133094716 0.005257847 -1.557 -11.39 -1.537
1021036 2 2002 4 365 1 12 1 1 34.3 2718 37.43 0.031033579 0.004061393 -0.007731873 2.746 201.6 -1.089
1021039 2 2002 2 366 2 12 1 3 27.7 2209 39.55 -0.044804963 -0.001611515 0.029288237 -0.7343 -223.5 0.6756
1021041 1 2002 4 367 1 12 1 1 32.4 2992 41.5 -0.007017364 -0.072745715 -0.21778034 -2.858 108.6 0.4101
1021043 1 2002 4 368 2 3 1 3 26.2 2636 43.05 0.094739757 0.054382604 0.014783925 -6.103 -74.02 1.311
1021045 2 2002 1 370 1 3 1 3 34.1 2542 37.79 0.114780743 0.050914313 0.024369349 0.8748 54.05 -0.8667
1021047 2 2002 1 372 2 4 1 1 29.9 2106 38.48 -0.177380327 0.10178753 0.020175332 -0.4198 -260.2 -0.7092
1021048 2 2002 1 372 2 4 1 1 26.8 2320 40.78 -0.186154066 0.108835211 0.00181489 -3.594 -44.16 1.535
1021049 2 2002 1 373 2 12 1 3 27.3 2381 40.59 0.094574987 -0.005201852 0.027568645 -1.133 -54.33 1.517
1021050 2 2002 1 373 2 12 1 3 29.2 2551 38.16 0.094891641 0.001605638 0.02814042 0.761 119.4 -0.9214
1021053 1 2002 1 375 2 3 1 1 28.5 2553 41.26 -0.005503268 0.015274421 0.004041319 -4.534 -177.9 -0.016
1021054 2 2002 1 375 2 3 1 1 24 2482 38.72 -0.013667859 0.003105725 0.003912222 -5.894 49.42 -0.4862
1021057 1 2002 6 377 2 12 1 1 34 3083 43.97 -0.068234037 0.042028135 0.023210471 3.535 239.7 2.069
1021058 2 2002 6 377 2 12 1 1 25.1 3027 43 -0.057483251 0.053716516 0.027071912 -2.216 495.2 3.11
